2018-10-18,108.5,
2018-10-19,108.66,
2018-10-22,109.63,
2018-10-23,108.1,
2018-10-24,102.32,
2018-10-25,108.3,
2018-10-26,106.96,
2018-10-29,103.85,
2018-10-30,103.73,
2018-10-31,106.81,
2018-11-01,105.92,
2018-11-02,106.16,
2018-11-05,107.51,
2018-11-06,107.72,
2018-11-07,111.96,
2018-11-08,111.75,
2018-11-09,109.57,
2018-11-12,106.87,
2018-11-13,106.94,
2018-11-14,104.97,
2018-11-15,107.28,
2018-11-16,108.29,
2018-11-19,104.62,
2018-11-20,101.71,
2018-11-21,103.11,
2018-11-23,103.07,
2018-11-26,106.47,
2018-11-27,107.14,
2018-11-28,111.12,
2018-11-29,110.19,
2018-11-30,110.89,
2018-12-03,112.09,
2018-12-04,108.52,
2018-12-06,109.19,
2018-12-07,104.82,
2018-12-10,107.59,
2018-12-11,108.59,
2018-12-12,109.08,
2018-12-13,109.45,
2018-12-14,106.03,
2018-12-17,102.89,
2018-12-18,103.97,
2018-12-19,103.69,
2018-12-20,101.51,
2018-12-21,98.23,
2018-12-24,94.13,
2018-12-26,100.56,
2018-12-27,101.18,
2018-12-28,100.39,
2018-12-31,101.57,
2019-01-02,101.12,
2019-01-03,97.4,
2019-01-04,101.93,
2019-01-07,102.06,
2019-01-08,102.8,
2019-01-09,104.27,
2019-01-10,103.6,
2019-01-11,102.8,
2019-01-14,102.05,
2019-01-15,105.01,
2019-01-16,105.38,
2019-01-17,106.12,
2019-01-18,107.71,
2019-01-22,105.68,
2019-01-23,106.71,
2019-01-24,106.2,
2019-01-25,107.17,
2019-01-28,105.08,
2019-01-29,102.94,
2019-01-30,106.38,
2019-01-31,104.43,
2019-02-01,102.78,
2019-02-04,105.74,
2019-02-05,107.22,
2019-02-06,106.03,
2019-02-07,105.27,
2019-02-08,105.67,
2019-02-11,105.25,
2019-02-12,106.89,
2019-02-13,106.81,
2019-02-14,106.9,
2019-02-15,108.22,
2019-02-19,108.17,
2019-02-20,107.15,
2019-02-21,109.41,
2019-02-22,110.97,
2019-02-25,111.59,
2019-02-26,112.36,
2019-02-27,112.17,
2019-02-28,112.03,
2019-03-01,112.53,
2019-03-04,112.26,
2019-03-05,111.7,
2019-03-06,111.75,
2019-03-07,110.39,
2019-03-08,110.51,
2019-03-11,112.83,
2019-03-12,113.62,
2019-03-13,114.5,
2019-03-14,114.59,
2019-03-15,115.91,
2019-03-18,117.57,
2019-03-19,117.65,
2019-03-20,117.52,
2019-03-21,120.22,
2019-03-22,117.05,
2019-03-25,117.66,
2019-03-26,117.91,
2019-03-27,116.77,
2019-03-28,116.93,
2019-03-29,117.94,
2019-04-01,119.02,
2019-04-02,119.19,
2019-04-03,119.97,
2019-04-04,119.36,
2019-04-05,119.89,
2019-04-08,119.93,
2019-04-09,119.28,
2019-04-10,120.19,
2019-04-11,120.33,
2019-04-12,120.95,
2019-04-15,121.05,
2019-04-16,120.77,
2019-04-17,121.77,
2019-04-18,123.37,
2019-04-22,123.76,
2019-04-23,125.44,
2019-04-24,125.01,
2019-04-25,129.15,
2019-04-26,129.89,
2019-04-29,129.77,
2019-04-30,130.6,
2019-05-01,127.88,
2019-05-02,126.21,
2019-05-03,128.9,
2019-05-06,128.15,
2019-05-07,125.52,
2019-05-08,125.51,
2019-05-09,125.5,
2019-05-10,127.13,
2019-05-13,123.35,
2019-05-14,124.73,
2019-05-15,126.02,
2019-05-16,128.93,
2019-05-17,128.07,
2019-05-20,126.22,
2019-05-21,126.9,
2019-05-22,127.67,
2019-05-23,126.18,
2019-05-24,126.24,
2019-05-28,126.16,
2019-05-29,124.94,
2019-05-30,125.73,
2019-05-31,123.68,
2019-06-03,119.84,
2019-06-04,123.16,
2019-06-05,125.83,
2019-06-06,127.82,
2019-06-07,131.4,
2019-06-10,132.6,
2019-06-11,132.1,
2019-06-12,131.49,
2019-06-13,132.32,
2019-06-14,132.45,
2019-06-17,132.85,
2019-06-18,135.16,
2019-06-19,135.69,
2019-06-20,136.95,
2019-06-21,136.97,
2019-06-24,137.78,
2019-06-25,133.43,
2019-06-26,133.93,
2019-06-27,134.15,
2019-06-28,133.96,
2019-07-01,135.68,
2019-07-02,136.58,
2019-07-03,137.46,
2019-07-05,137.06,
2019-07-08,136.96,
2019-07-09,136.46,
2019-07-10,137.85,
2019-07-11,138.4,
2019-07-12,138.9,
2019-07-15,138.9,
2019-07-16,137.08,
2019-07-17,136.27,
2019-07-18,136.42,
2019-07-19,136.62,
2019-07-22,138.43,
2019-07-23,139.29,
2019-07-24,140.72,
2019-07-25,140.19,
2019-07-26,141.34,
2019-07-29,141.03,
2019-07-30,140.35,
2019-07-31,136.27,
2019-08-01,138.06,
2019-08-02,136.9,
2019-08-05,132.21,
2019-08-06,134.69,
2019-08-07,135.28,
2019-08-08,138.89,
2019-08-09,137.71,
2019-08-12,135.79,
2019-08-13,138.6,
2019-08-14,133.98,
2019-08-15,133.68,
2019-08-16,136.13,
2019-08-19,138.41,
2019-08-20,137.26,
2019-08-21,138.79,
2019-08-22,137.78,
2019-08-23,133.39,
2019-08-26,135.45,
2019-08-27,135.74,
2019-08-28,135.56,
2019-08-29,138.12,
2019-08-30,137.86,
2019-09-03,136.04,
2019-09-04,137.63,
2019-09-05,140.05,
2019-09-06,139.1,
2019-09-09,137.52,
2019-09-10,136.08,
2019-09-11,136.12,
2019-09-12,137.52,
2019-09-13,137.32,
2019-09-16,136.33,
2019-09-17,137.39,
2019-09-18,138.52,
2019-09-19,141.07,
2019-09-20,139.44,
2019-09-23,139.14,
2019-09-24,137.38,
2019-09-25,139.36,
2019-09-26,139.54,
2019-09-27,137.73,
2019-09-30,139.03,
2019-10-01,137.07,
2019-10-02,134.65,
2019-10-03,136.28,
2019-10-04,138.12,
2019-10-07,137.12,
2019-10-08,135.67,
2019-10-09,138.24,
2019-10-10,139.1,
2019-10-11,139.68,
2019-10-14,139.55,
2019-10-15,141.575,
2019-10-16,140.41,
2019-10-17,139.69,
2019-10-18,137.41,
2019-10-21,138.43,
2019-10-22,136.37,
2019-10-23,137.24,
2019-10-24,139.94,
2019-10-25,140.73,
2019-10-28,144.19,
2019-10-29,142.83,
2019-10-30,144.61,
2019-10-31,143.37,
2019-11-01,143.72,
2019-11-04,144.55,
2019-11-05,144.46,
2019-11-06,144.06,
2019-11-07,144.26,
2019-11-08,145.96,
2019-11-11,146.11,
2019-11-12,147.07,
2019-11-13,147.31,
2019-11-14,148.06,
2019-11-15,149.97,
2019-11-18,150.34,
2019-11-19,150.39,
2019-11-20,149.62,
2019-11-21,149.48,
2019-11-22,149.59,
2019-11-25,151.23,
2019-11-26,152.03,
2019-11-27,152.32,
2019-11-29,151.38,
2019-12-02,149.55,
2019-12-03,149.31,
2019-12-04,149.85,
2019-12-05,149.93,
2019-12-06,151.75,
2019-12-09,151.36,
2019-12-10,151.13,
2019-12-11,151.7,
2019-12-12,153.24,
2019-12-13,154.53,
2019-12-16,155.53,
2019-12-17,154.69,
2019-12-18,154.37,
2019-12-19,155.71,
2019-12-20,157.41,
2019-12-23,157.41,
2019-12-24,157.38,
2019-12-26,158.67,
2019-12-27,158.96,
2019-12-30,157.59,
2019-12-31,157.7,
2020-01-02,160.62,
2020-01-03,158.62,
2020-01-06,159.03,
2020-01-07,157.58,
2020-01-08,160.09,
2020-01-09,162.09,
2020-01-10,161.34,
2020-01-13,163.28,
